Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000003213,2021-04-11 09:24:24,Charles Klein,"['Tomatoes', 'Coffee']",6,21.48,Credit Card,Dallas,Department Store,False,Homemaker,Winter,Discount on Selected Items
1000003214,2020-02-23 02:47:20,Melissa Scott,"['Tomatoes', 'Plant Fertilizer', 'Canned Soup']",9,77.77,Credit Card,Los Angeles,Supermarket,True,Middle-Aged,Spring,Discount on Selected Items
1000003215,2022-11-27 13:08:10,Terri Mcknight,"['Laundry Detergent', 'Toothbrush', 'Sponges', 'Chips']",6,51.52,Credit Card,Boston,Department Store,False,Student,Winter,BOGO (Buy One Get One)
1000003216,2021-06-01 19:30:20,Jose Walter,"['Chicken', 'Soda', 'Cheese', 'Pancake Mix', 'Orange']",2,87.31,Cash,Los Angeles,Convenience Store,False,Senior Citizen,Spring,Discount on Selected Items
1000003217,2022-04-09 04:41:53,Evelyn Wilson,"['Rice', 'Mustard']",5,76.91,Cash,Miami,Supermarket,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000003218,2023-07-05 04:52:20,Valerie Sanders,"['Honey', 'Cereal Bars', 'Rice', 'Shrimp']",8,23.85,Cash,Atlanta,Pharmacy,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000003219,2021-10-09 17:08:57,Jacob Richardson,"['Shower Gel', 'Soap', 'Mustard', 'Milk']",5,57.85,Credit Card,Atlanta,Specialty Store,True,Young Adult,Fall,Discount on Selected Items
1000003220,2022-02-25 18:44:34,Daniel Buckley,"['Deodorant', 'Mop', 'Light Bulbs', 'Milk']",8,30.38,Cash,Houston,Warehouse Club,True,Teenager,Fall,None
1000003221,2020-09-12 23:48:11,Jessica Smith,"['Tea', 'Toothpaste', 'Air Freshener']",8,61.93,Credit Card,San Francisco,Department Store,True,Student,Winter,None
1000003222,2022-03-16 11:13:39,Deanna Bray,['Ironing Board'],7,6.44,Cash,San Francisco,Pharmacy,False,Professional,Fall,Discount on Selected Items
1000003223,2021-10-18 01:39:15,Kirk Boyd,['Laundry Detergent'],8,65.21,Debit Card,Dallas,Convenience Store,False,Middle-Aged,Winter,None
1000003224,2020-01-04 08:03:14,Patricia Patterson,"['Peanut Butter', 'Ketchup', 'Bath Towels']",7,42.19,Cash,Atlanta,Warehouse Club,False,Teenager,Fall,BOGO (Buy One Get One)
1000003225,2020-04-22 22:04:50,Ann Church,"['Pancake Mix', 'Cleaning Rags', 'Carrots', 'Deodorant']",5,6.0,Cash,Dallas,Supermarket,False,Retiree,Fall,None
1000003226,2022-05-31 22:20:12,Dana Mays,"['Laundry Detergent', 'Mayonnaise', 'Coffee', 'Cereal']",5,5.06,Mobile Payment,Los Angeles,Supermarket,False,Middle-Aged,Summer,None
1000003227,2020-09-11 21:02:46,Carrie Rangel,"['Soap', 'Honey', 'Hair Gel', 'Broom']",5,23.4,Mobile Payment,Atlanta,Pharmacy,True,Teenager,Fall,BOGO (Buy One Get One)
1000003228,2023-08-12 01:58:57,Joseph Wright,"['Deodorant', 'Dustpan', 'Extension Cords', 'Cleaning Spray', 'Power Strips']",1,99.31,Mobile Payment,Seattle,Supermarket,False,Professional,Spring,BOGO (Buy One Get One)
1000003229,2023-01-10 14:14:02,Andrea Davis,"['Vinegar', 'Coffee', 'Cleaning Spray']",3,65.98,Cash,Chicago,Department Store,False,Homemaker,Fall,None
1000003230,2021-06-04 19:48:25,Steven Hartman,"['Canned Soup', 'Toothpaste', 'Mayonnaise', 'Iron']",9,56.82,Debit Card,Chicago,Warehouse Club,True,Senior Citizen,Spring,Discount on Selected Items
1000003231,2021-05-04 12:23:19,Steven King,"['Ketchup', 'Soda']",3,81.09,Debit Card,Houston,Department Store,False,Young Adult,Fall,Discount on Selected Items
1000003232,2022-01-10 07:58:05,Kerry Richards,"['Shrimp', 'Dish Soap', 'Shampoo']",5,36.1,Mobile Payment,Chicago,Warehouse Club,False,Homemaker,Fall,BOGO (Buy One Get One)
1000003233,2022-06-04 15:59:19,Kimberly Owens,"['Onions', 'Soap', 'Potatoes', 'Beef', 'Dish Soap']",2,95.1,Credit Card,New York,Warehouse Club,True,Young Adult,Winter,BOGO (Buy One Get One)
1000003234,2023-05-28 06:39:59,Tracey Carlson,['Hand Sanitizer'],3,47.95,Credit Card,Dallas,Department Store,False,Retiree,Fall,BOGO (Buy One Get One)
1000003235,2021-12-18 01:33:09,David Adams,"['Cleaning Rags', 'Milk', 'Hair Gel']",7,81.93,Cash,Chicago,Convenience Store,False,Student,Winter,None
1000003236,2023-06-29 15:52:54,Christopher West,['Carrots'],2,39.11,Cash,Dallas,Specialty Store,True,Senior Citizen,Spring,Discount on Selected Items
1000003237,2023-04-29 05:57:03,Martin Nelson,"['Iron', 'Hand Sanitizer']",10,64.05,Cash,Boston,Warehouse Club,True,Retiree,Fall,Discount on Selected Items
1000003238,2021-09-22 18:12:30,Kevin Watson,"['Chicken', 'Vacuum Cleaner', 'Soda', 'Mustard', 'Ironing Board']",9,78.25,Cash,Houston,Convenience Store,True,Senior Citizen,Fall,None
1000003239,2022-04-21 18:53:10,John Farley,"['Deodorant', 'Canned Soup', 'Trash Cans', 'Salmon']",6,57.83,Credit Card,Houston,Pharmacy,True,Student,Summer,None
1000003240,2020-09-23 01:11:40,Autumn Perez,['BBQ Sauce'],2,33.2,Debit Card,New York,Department Store,False,Young Adult,Summer,None
1000003241,2020-04-22 02:11:38,Cameron Morrison,"['Tissues', 'Pickles', 'Coffee']",10,43.59,Debit Card,Atlanta,Warehouse Club,True,Student,Summer,BOGO (Buy One Get One)
1000003242,2021-11-14 21:51:55,Michelle Gonzalez,"['Mop', 'Salmon']",9,33.5,Credit Card,Boston,Department Store,False,Professional,Summer,Discount on Selected Items
1000003243,2022-10-27 23:38:07,Stephen Kelly,"['Dustpan', 'Dishware', 'Bath Towels']",5,78.26,Credit Card,Chicago,Convenience Store,False,Young Adult,Spring,BOGO (Buy One Get One)
1000003244,2023-05-17 08:28:36,Timothy Rubio,"['Salmon', 'Butter', 'Spinach']",3,40.9,Debit Card,Miami,Supermarket,True,Teenager,Fall,Discount on Selected Items
1000003245,2023-08-16 17:21:59,Connor Haney,['Pancake Mix'],6,21.22,Debit Card,Miami,Pharmacy,False,Teenager,Winter,None
1000003246,2021-05-10 08:52:32,Anna Ramirez,"['Sponges', 'Vinegar', 'Cleaning Spray', 'Iron']",3,34.29,Debit Card,Seattle,Department Store,False,Professional,Summer,Discount on Selected Items
1000003247,2020-01-01 02:38:55,Joseph Brown,"['Cereal Bars', 'Mop', 'Laundry Detergent', 'Cereal']",4,59.14,Cash,Dallas,Specialty Store,True,Professional,Spring,BOGO (Buy One Get One)
1000003248,2022-12-25 13:17:17,Brian Scott,"['Plant Fertilizer', 'Spinach', 'Extension Cords']",6,50.56,Cash,New York,Pharmacy,False,Professional,Fall,BOGO (Buy One Get One)
1000003249,2022-03-20 03:19:10,Jennifer Mcclure,"['Dustpan', 'Butter', 'Banana', 'Razors', 'Vinegar']",5,68.22,Cash,Atlanta,Specialty Store,True,Student,Winter,Discount on Selected Items
1000003250,2020-01-29 10:13:24,Melissa Patterson,"['Rice', 'Dish Soap', 'Water', 'Spinach', 'Apple']",9,18.5,Debit Card,Chicago,Warehouse Club,True,Student,Spring,None
1000003251,2020-09-28 11:17:57,Tracey Gonzales,['Chicken'],7,25.17,Cash,Houston,Supermarket,True,Young Adult,Winter,None
1000003252,2020-11-21 08:58:38,Oscar Medina,"['Bath Towels', 'Razors', 'Cleaning Spray', 'Jam']",7,58.73,Debit Card,Boston,Warehouse Club,False,Homemaker,Winter,Discount on Selected Items
1000003253,2022-02-15 08:49:22,Christopher Gray,"['Power Strips', 'Shampoo', 'Power Strips']",4,16.61,Credit Card,Miami,Warehouse Club,False,Senior Citizen,Spring,None
1000003254,2020-04-23 09:24:38,Daniel Waller,"['Coffee', 'Vacuum Cleaner', 'Tuna', 'Ironing Board']",1,49.72,Credit Card,Miami,Pharmacy,True,Professional,Summer,Discount on Selected Items
1000003255,2022-08-23 01:49:14,Susan Murphy,"['Onions', 'Tuna']",1,21.56,Credit Card,San Francisco,Department Store,False,Homemaker,Summer,Discount on Selected Items
1000003256,2021-07-01 23:03:19,Derek Hahn,['Tissues'],1,59.04,Credit Card,Los Angeles,Warehouse Club,True,Homemaker,Summer,None
1000003257,2021-08-31 10:15:06,Danielle Brown,['Syrup'],1,30.04,Debit Card,Dallas,Supermarket,True,Student,Summer,BOGO (Buy One Get One)
1000003258,2020-01-29 05:21:02,Brandon Mccarty,"['Syrup', 'Shaving Cream', 'Cleaning Rags']",2,31.33,Credit Card,Dallas,Pharmacy,True,Young Adult,Fall,Discount on Selected Items
1000003259,2023-03-27 08:56:47,Keith Sanchez,"['Honey', 'Mustard', 'Ironing Board']",3,84.44,Debit Card,New York,Specialty Store,True,Student,Summer,None
1000003260,2021-11-12 00:05:40,Terry Mason,"['Bath Towels', 'Razors']",9,70.96,Credit Card,San Francisco,Department Store,True,Homemaker,Fall,Discount on Selected Items
1000003261,2020-07-04 12:11:48,Desiree Wolfe,"['Onions', 'Paper Towels', 'Soda']",5,71.45,Mobile Payment,Dallas,Department Store,True,Homemaker,Winter,Discount on Selected Items
1000003262,2023-03-29 02:30:59,Stanley Parrish,['Mayonnaise'],3,75.79,Mobile Payment,Los Angeles,Convenience Store,True,Homemaker,Winter,None
1000003263,2020-10-10 19:32:29,Bruce Martinez,"['Milk', 'Shampoo', 'Banana', 'Garden Hose', 'Beef']",1,5.6,Credit Card,Boston,Specialty Store,True,Young Adult,Summer,None
1000003264,2022-01-01 17:13:04,Nicholas Huynh,"['Paper Towels', 'Shrimp', 'Trash Bags']",8,81.96,Credit Card,San Francisco,Convenience Store,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000003265,2023-04-17 07:14:46,Ashley Murillo,['Toothbrush'],10,79.06,Mobile Payment,Los Angeles,Convenience Store,True,Teenager,Winter,Discount on Selected Items
1000003266,2023-03-09 21:33:07,Mr. Ryan Turner DVM,"['Power Strips', 'Trash Cans', 'Mayonnaise', 'Lawn Mower']",2,79.12,Debit Card,Atlanta,Supermarket,False,Homemaker,Winter,None
1000003267,2022-12-01 20:33:44,Thomas Hoffman,['Trash Cans'],6,22.77,Debit Card,Los Angeles,Specialty Store,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000003268,2021-06-19 22:50:04,Carl Jackson,['Trash Bags'],7,50.74,Cash,Chicago,Warehouse Club,False,Middle-Aged,Winter,Discount on Selected Items
1000003269,2022-03-19 15:41:58,Thomas Barr,"['Milk', 'Ketchup', 'Banana']",8,58.65,Cash,San Francisco,Convenience Store,False,Homemaker,Summer,BOGO (Buy One Get One)
1000003270,2021-05-02 21:36:11,Mason Moreno,['Dustpan'],9,29.64,Credit Card,Seattle,Warehouse Club,True,Young Adult,Summer,None
1000003271,2023-07-12 06:38:16,Matthew Simmons,['Apple'],6,68.33,Cash,Miami,Pharmacy,True,Senior Citizen,Winter,None
1000003272,2021-05-03 17:51:08,Cheryl Clark,['Light Bulbs'],5,58.53,Credit Card,San Francisco,Specialty Store,True,Retiree,Fall,BOGO (Buy One Get One)
1000003273,2023-02-02 16:26:00,Jennifer Mcpherson,"['Paper Towels', 'Vacuum Cleaner', 'Cleaning Spray', 'Apple']",7,49.65,Credit Card,Chicago,Pharmacy,False,Professional,Winter,None
1000003274,2022-11-04 08:49:52,Sonya Hunter,['Onions'],2,85.44,Credit Card,Dallas,Specialty Store,True,Professional,Fall,Discount on Selected Items
1000003275,2020-07-01 20:26:09,Jacqueline Martinez,['Tomatoes'],6,29.78,Debit Card,San Francisco,Specialty Store,False,Retiree,Summer,BOGO (Buy One Get One)
1000003276,2023-08-19 04:51:53,Joseph Logan,"['Vacuum Cleaner', 'Trash Bags']",6,66.43,Debit Card,Houston,Department Store,False,Middle-Aged,Spring,Discount on Selected Items
1000003277,2022-10-18 18:02:29,Marisa Lozano,"['Shampoo', 'Cheese', 'Apple', 'Mayonnaise']",2,95.48,Debit Card,Atlanta,Convenience Store,True,Retiree,Fall,None
1000003278,2022-04-29 19:29:48,Andre Brown,"['Banana', 'Carrots']",10,76.93,Credit Card,Miami,Department Store,False,Teenager,Fall,None
1000003279,2022-01-12 14:39:03,Anthony Acevedo,"['Syrup', 'BBQ Sauce']",5,6.13,Debit Card,Houston,Specialty Store,True,Homemaker,Summer,None
1000003280,2023-10-20 16:45:10,Christine Vaughan,"['Mayonnaise', 'Lawn Mower', 'Extension Cords', 'Sponges']",1,44.62,Cash,Chicago,Pharmacy,False,Teenager,Fall,BOGO (Buy One Get One)
1000003281,2020-02-17 03:19:47,James Padilla,"['Carrots', 'Sponges', 'Shrimp', 'Water', 'Olive Oil']",10,99.91,Credit Card,Seattle,Convenience Store,True,Young Adult,Spring,None
1000003282,2023-08-26 12:11:33,Alicia Foster,"['Chicken', 'Hand Sanitizer', 'Shaving Cream', 'Power Strips', 'Banana']",2,46.94,Mobile Payment,Atlanta,Convenience Store,True,Professional,Spring,Discount on Selected Items
1000003283,2021-12-25 20:01:09,Shirley Page,"['Toothpaste', 'Laundry Detergent', 'Water']",1,99.71,Mobile Payment,San Francisco,Warehouse Club,True,Student,Spring,BOGO (Buy One Get One)
1000003284,2022-07-23 09:20:01,Janet Huynh,"['Cereal Bars', 'Mayonnaise']",9,62.73,Credit Card,Dallas,Supermarket,False,Young Adult,Summer,Discount on Selected Items
1000003285,2022-04-30 12:56:58,Melissa Lee,['Tea'],6,62.24,Debit Card,Los Angeles,Supermarket,True,Teenager,Summer,Discount on Selected Items
1000003286,2021-04-10 11:44:19,Steven Velazquez,"['Chips', 'Tea', 'Shaving Cream']",2,67.52,Cash,Seattle,Pharmacy,False,Professional,Fall,Discount on Selected Items
1000003287,2021-12-28 06:48:20,Catherine Carter,['Deodorant'],8,42.38,Debit Card,New York,Warehouse Club,False,Senior Citizen,Fall,None
1000003288,2022-08-23 01:59:05,Joshua White,"['Deodorant', 'Extension Cords']",10,12.63,Debit Card,Dallas,Convenience Store,True,Professional,Fall,Discount on Selected Items
1000003289,2022-06-09 16:34:58,Jane Noble,"['Shampoo', 'Tuna']",9,99.19,Cash,Seattle,Convenience Store,True,Homemaker,Summer,None
1000003290,2021-08-13 08:39:07,Deborah Walker,"['Tuna', 'Spinach', 'Cereal', 'Cheese']",1,8.05,Debit Card,Miami,Specialty Store,False,Senior Citizen,Spring,Discount on Selected Items
1000003291,2021-08-29 21:05:09,Rebecca Obrien,['Cleaning Rags'],4,36.38,Debit Card,Boston,Supermarket,False,Homemaker,Fall,BOGO (Buy One Get One)
1000003292,2023-08-05 09:49:27,Shelly Cox,['Vacuum Cleaner'],4,67.6,Debit Card,Houston,Department Store,False,Teenager,Fall,Discount on Selected Items
1000003293,2022-09-19 04:33:35,Matthew Wright,"['Banana', 'Mayonnaise', 'Garden Hose', 'Lawn Mower', 'Tomatoes']",6,23.01,Cash,New York,Pharmacy,False,Middle-Aged,Summer,None
1000003294,2021-07-24 22:29:26,Monique Jacobs,['Vinegar'],7,9.85,Debit Card,Houston,Warehouse Club,True,Teenager,Fall,None
1000003295,2020-03-03 13:57:19,Stacy Williams,"['Hair Gel', 'Tissues']",7,85.19,Cash,Houston,Department Store,False,Student,Fall,Discount on Selected Items
1000003296,2021-01-06 00:45:28,Mr. Keith Harper,"['Deodorant', 'Coffee', 'Onions', 'Laundry Detergent', 'Cheese']",9,37.45,Debit Card,Dallas,Supermarket,True,Teenager,Spring,Discount on Selected Items
1000003297,2020-11-21 21:26:28,Samantha Ortiz,"['Coffee', 'Pickles']",10,18.26,Credit Card,Los Angeles,Pharmacy,False,Student,Spring,BOGO (Buy One Get One)
1000003298,2021-10-22 01:10:33,Michael Shaw,"['Mop', 'Paper Towels', 'Jam', 'Toothpaste', 'Jam']",2,17.07,Mobile Payment,Miami,Specialty Store,True,Senior Citizen,Summer,None
1000003299,2023-08-15 15:18:30,Robert Johnson,"['Pasta', 'Rice', 'Hand Sanitizer', 'Pancake Mix', 'Onions']",10,45.69,Cash,Dallas,Supermarket,False,Professional,Spring,Discount on Selected Items
1000003300,2023-05-04 16:12:49,Andrew Reed,['Extension Cords'],10,88.73,Debit Card,Miami,Supermarket,True,Homemaker,Summer,BOGO (Buy One Get One)
1000003301,2022-09-30 22:29:25,Peter Dunn,"['Cereal', 'Extension Cords', 'Tissues', 'Power Strips']",8,65.7,Mobile Payment,San Francisco,Specialty Store,False,Teenager,Fall,None
1000003302,2023-02-26 04:52:22,Gabrielle Yates,['Onions'],3,66.85,Cash,New York,Department Store,True,Teenager,Winter,Discount on Selected Items
1000003303,2020-06-15 17:39:44,Jennifer Jones,"['Baby Wipes', 'Trash Cans', 'Power Strips', 'Chips']",1,25.91,Debit Card,Miami,Warehouse Club,False,Retiree,Winter,None
1000003304,2023-04-02 01:26:36,Carl Reid,"['Milk', 'Cleaning Rags']",10,89.12,Mobile Payment,Dallas,Specialty Store,False,Student,Summer,BOGO (Buy One Get One)
1000003305,2023-02-06 10:03:36,Patrick Morgan,"['Hand Sanitizer', 'Mop']",3,33.49,Cash,Seattle,Pharmacy,True,Teenager,Winter,None
1000003306,2020-01-30 05:31:16,David Thomas,"['Iron', 'Soap', 'Yogurt', 'Light Bulbs', 'BBQ Sauce']",1,83.4,Mobile Payment,Los Angeles,Pharmacy,True,Retiree,Summer,BOGO (Buy One Get One)
1000003307,2020-01-13 03:39:43,Todd Lopez,"['Cleaning Spray', 'Tissues', 'Iron', 'Bath Towels']",5,75.63,Cash,New York,Specialty Store,True,Young Adult,Summer,None
1000003308,2021-09-04 09:45:33,Amber Banks,['Orange'],7,80.81,Credit Card,Dallas,Supermarket,False,Teenager,Spring,None
1000003309,2023-06-28 00:55:24,Adam Brown,['Tissues'],10,48.6,Credit Card,New York,Convenience Store,True,Middle-Aged,Winter,BOGO (Buy One Get One)
1000003310,2021-02-25 02:53:45,Mr. Philip Calderon,"['Trash Cans', 'Tuna', 'Tissues']",9,47.54,Debit Card,Miami,Warehouse Club,False,Homemaker,Spring,None
1000003311,2023-07-30 17:32:08,Kelly Reed,"['Cereal', 'Soda', 'Shower Gel', 'Bread']",1,41.82,Cash,Boston,Convenience Store,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000003312,2023-07-11 22:19:46,Theresa Prince,"['Eggs', 'Rice', 'Diapers', 'Peanut Butter', 'Syrup']",2,6.42,Debit Card,Seattle,Convenience Store,True,Homemaker,Winter,None
1000003313,2022-08-12 21:09:19,Mary Williams,"['BBQ Sauce', 'Paper Towels', 'Extension Cords']",1,78.29,Debit Card,New York,Warehouse Club,False,Professional,Fall,Discount on Selected Items
1000003314,2023-01-30 12:43:29,Kimberly Dennis,"['Tea', 'Mayonnaise', 'Power Strips']",1,79.45,Mobile Payment,Los Angeles,Pharmacy,False,Homemaker,Fall,None
1000003315,2021-07-05 04:15:06,Jordan Morrison,"['Toothbrush', 'Laundry Detergent']",7,21.61,Cash,Los Angeles,Pharmacy,True,Professional,Summer,None
1000003316,2023-05-11 20:48:49,Crystal Moore,"['Chicken', 'Cleaning Rags', 'Coffee', 'Chicken']",8,52.43,Mobile Payment,Seattle,Department Store,True,Student,Winter,BOGO (Buy One Get One)
1000003317,2020-08-19 21:49:01,Joseph Sullivan,"['Air Freshener', 'Iron', 'Toilet Paper', 'Bread', 'Peanut Butter']",1,55.65,Debit Card,Miami,Warehouse Club,True,Homemaker,Fall,Discount on Selected Items
1000003318,2021-11-11 20:40:22,Phillip Patterson,"['Butter', 'Soda', 'Jam']",6,31.4,Cash,Houston,Supermarket,False,Homemaker,Summer,Discount on Selected Items
1000003319,2022-08-21 22:45:07,Christopher Ball,"['Jam', 'Vinegar']",3,13.55,Debit Card,Boston,Pharmacy,False,Student,Winter,None
1000003320,2023-06-27 20:31:26,Victoria Leach,"['Cereal Bars', 'Mop', 'Orange', 'Bread']",7,51.4,Cash,Seattle,Convenience Store,True,Middle-Aged,Spring,None
1000003321,2022-06-30 01:55:22,Gregory Bowen,"['Baby Wipes', 'Pickles', 'Trash Cans', 'Cleaning Rags']",9,90.31,Credit Card,Los Angeles,Supermarket,True,Retiree,Spring,BOGO (Buy One Get One)
1000003322,2022-02-25 00:41:02,Mary Ingram,"['Ketchup', 'Canned Soup', 'Cheese', 'Baby Wipes']",9,75.61,Mobile Payment,Chicago,Supermarket,True,Professional,Winter,None
1000003323,2020-11-20 18:25:02,Jeffrey Rodriguez,"['Milk', 'Milk', 'Butter', 'Cereal Bars']",8,80.06,Credit Card,Chicago,Pharmacy,False,Teenager,Spring,None
1000003324,2021-05-19 18:49:40,Bernard Cole,"['Bath Towels', 'Toothpaste', 'Shaving Cream', 'Trash Bags', 'Cleaning Rags']",10,21.02,Debit Card,New York,Warehouse Club,False,Young Adult,Spring,None
1000003325,2021-07-15 07:02:47,Randy Boyd,"['Mop', 'Cheese', 'Bath Towels']",10,82.64,Debit Card,New York,Supermarket,False,Retiree,Spring,BOGO (Buy One Get One)
1000003326,2022-12-16 13:59:37,Olivia Taylor,['Apple'],5,10.29,Cash,San Francisco,Supermarket,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000003327,2022-07-28 03:12:17,Jennifer Jones,"['Cleaning Rags', 'Canned Soup', 'Air Freshener', 'Sponges', 'Coffee']",3,45.56,Credit Card,Miami,Pharmacy,True,Senior Citizen,Spring,Discount on Selected Items
1000003328,2023-05-13 01:07:34,Kimberly Henderson,"['Yogurt', 'Tuna', 'Bread']",10,43.12,Debit Card,Los Angeles,Warehouse Club,False,Young Adult,Fall,Discount on Selected Items
1000003329,2022-10-28 11:09:59,Anthony Kaiser,"['Sponges', 'Dustpan', 'Plant Fertilizer']",9,33.52,Debit Card,San Francisco,Specialty Store,False,Homemaker,Summer,Discount on Selected Items
1000003330,2023-02-06 09:00:12,Daniel Wilson,"['Cleaning Rags', 'Potatoes', 'Dishware', 'Trash Cans']",1,91.19,Mobile Payment,Los Angeles,Warehouse Club,True,Professional,Fall,Discount on Selected Items
1000003331,2020-10-19 00:35:08,Shawn Lewis,"['Pickles', 'Orange', 'Ketchup', 'Cleaning Rags', 'BBQ Sauce']",7,73.69,Debit Card,Seattle,Warehouse Club,True,Student,Summer,None
1000003332,2021-10-10 11:46:00,Jason Hayden,"['Toothpaste', 'Shampoo', 'Honey', 'Trash Bags', 'Banana']",2,75.06,Cash,Dallas,Pharmacy,True,Student,Summer,Discount on Selected Items
1000003333,2020-01-28 19:35:51,Justin Snyder,"['Onions', 'Mayonnaise', 'Pasta', 'Coffee', 'Insect Repellent']",4,35.64,Mobile Payment,San Francisco,Specialty Store,True,Student,Summer,Discount on Selected Items
1000003334,2022-08-12 11:30:41,George Hurst,"['Cheese', 'Deodorant', 'Tissues', 'Air Freshener', 'Water']",9,53.53,Debit Card,Boston,Warehouse Club,True,Young Adult,Spring,Discount on Selected Items
1000003335,2023-04-08 16:34:09,Rachel Wright,"['Cleaning Rags', 'Vinegar', 'Ironing Board']",1,28.87,Cash,Houston,Convenience Store,True,Homemaker,Summer,BOGO (Buy One Get One)
1000003336,2022-02-23 00:06:02,William Booker,"['Cleaning Rags', 'Lawn Mower']",8,84.76,Debit Card,New York,Supermarket,True,Retiree,Spring,BOGO (Buy One Get One)
1000003337,2021-11-21 00:40:49,Theresa Flowers,"['Toothbrush', 'Coffee', 'Pasta']",4,83.04,Mobile Payment,Dallas,Pharmacy,False,Retiree,Winter,Discount on Selected Items
1000003338,2021-03-19 20:04:34,Joseph Wright,"['Light Bulbs', 'Diapers']",9,79.53,Mobile Payment,Chicago,Pharmacy,True,Homemaker,Winter,BOGO (Buy One Get One)
1000003339,2021-08-30 20:38:19,Andrew Clark,"['Yogurt', 'Potatoes']",4,78.97,Debit Card,Atlanta,Supermarket,True,Homemaker,Fall,None
1000003340,2023-10-04 17:49:34,Kelly Jones,['Ice Cream'],9,13.79,Mobile Payment,Miami,Pharmacy,False,Young Adult,Winter,Discount on Selected Items
1000003341,2023-09-15 07:49:04,John Clark,"['Onions', 'Razors']",4,33.77,Debit Card,New York,Warehouse Club,True,Middle-Aged,Fall,None
1000003342,2020-11-09 02:45:50,Michael Bentley,"['BBQ Sauce', 'Syrup', 'Pickles']",5,71.46,Debit Card,San Francisco,Supermarket,True,Student,Winter,None
1000003343,2021-03-30 03:19:06,Kenneth Oneill,['Vinegar'],9,50.51,Credit Card,Dallas,Specialty Store,True,Professional,Summer,BOGO (Buy One Get One)
1000003344,2022-09-01 14:37:33,Heather Russell,"['Beef', 'Trash Bags', 'Yogurt', 'Shower Gel']",4,18.43,Cash,Chicago,Department Store,True,Teenager,Summer,None
1000003345,2020-10-06 18:56:34,Steve Anderson,['Peanut Butter'],4,52.45,Cash,New York,Department Store,True,Homemaker,Fall,BOGO (Buy One Get One)
1000003346,2020-11-24 09:28:32,Anita Hart,['Bread'],2,82.14,Cash,Boston,Convenience Store,False,Homemaker,Fall,None
1000003347,2021-12-23 23:06:28,Matthew Hayes,['Dishware'],3,60.31,Debit Card,San Francisco,Supermarket,True,Homemaker,Fall,Discount on Selected Items
1000003348,2020-05-08 12:11:40,Jeffrey Reyes,"['Pasta', 'Diapers', 'Broom', 'Vinegar']",8,35.67,Cash,Atlanta,Department Store,False,Professional,Spring,Discount on Selected Items
1000003349,2022-04-30 04:49:19,Mark Jones,['Mustard'],5,97.56,Debit Card,Chicago,Specialty Store,False,Homemaker,Spring,None
1000003350,2023-02-21 22:32:19,Ashley Taylor,"['Olive Oil', 'Broom', 'Razors']",5,56.9,Cash,San Francisco,Department Store,True,Young Adult,Summer,BOGO (Buy One Get One)
1000003351,2022-03-24 14:01:37,Richard Castillo,"['Carrots', 'Feminine Hygiene Products']",7,71.9,Mobile Payment,Miami,Convenience Store,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000003352,2022-07-18 22:51:33,Lori Reyes,"['Shaving Cream', 'Mayonnaise', 'Beef', 'Orange']",8,94.75,Cash,New York,Warehouse Club,False,Homemaker,Spring,BOGO (Buy One Get One)
1000003353,2023-04-02 16:58:53,Amy Vega,"['Hand Sanitizer', 'Trash Cans', 'Potatoes']",7,55.36,Cash,Los Angeles,Specialty Store,False,Homemaker,Spring,None
1000003354,2021-05-21 15:44:45,Cory Garcia,"['Cleaning Rags', 'Peanut Butter']",4,15.35,Credit Card,Dallas,Convenience Store,False,Middle-Aged,Winter,Discount on Selected Items
1000003355,2020-06-18 22:08:09,Melissa Mccormick,"['Lawn Mower', 'Olive Oil', 'Hair Gel', 'Baby Wipes', 'Extension Cords']",7,55.89,Mobile Payment,Chicago,Supermarket,False,Young Adult,Fall,BOGO (Buy One Get One)
1000003356,2020-03-30 02:22:47,Robert Mendoza,['Eggs'],6,13.77,Mobile Payment,Dallas,Warehouse Club,False,Homemaker,Fall,None
1000003357,2020-06-02 12:58:50,Wendy Robles,"['Hand Sanitizer', 'Onions', 'Power Strips', 'Cleaning Spray', 'Trash Bags']",2,38.3,Cash,Los Angeles,Warehouse Club,False,Teenager,Spring,Discount on Selected Items
1000003358,2020-06-21 02:57:39,Jeremiah Sanchez,"['Ice Cream', 'Baby Wipes', 'Hand Sanitizer', 'Spinach', 'Ice Cream']",2,84.33,Cash,Seattle,Pharmacy,False,Teenager,Winter,Discount on Selected Items
1000003359,2021-02-11 18:23:16,Paula Mckay,"['Baby Wipes', 'Sponges', 'Syrup', 'Pickles']",8,91.31,Cash,Atlanta,Pharmacy,True,Homemaker,Winter,None
1000003360,2022-12-17 16:17:24,Shawna Miles,"['Tuna', 'Razors', 'Sponges']",9,68.01,Cash,San Francisco,Warehouse Club,False,Teenager,Winter,Discount on Selected Items
